ISBN,Title,FirstDate,LastDate
316036269,10TH ANNIVERSARY,5/22/2011,7/24/2011
399162496,THE MAYAN SECRETS,9/22/2013,10/13/2013
1594206279,MODERN ROMANCE,7/5/2015,4/10/2016
1621572676,"ADIOS, AMERICA!",6/21/2015,4/10/2016
345504984,THE TWELVE,11/4/2012,11/25/2012
345505719,VICTIMS,3/18/2012,4/8/2012
1439115303,JUST AFTER SUNSET,11/30/2008,1/25/2009
62114042,FACE THE MUSIC,4/27/2014,4/10/2016
399156135,THE FIRST RULE,1/31/2010,2/28/2010
1476714789,SOUNDTRACK OF MY LIFE,3/10/2013,4/10/2016
1455586420,THE GUILTY,12/6/2015,2/21/2016
316225932,THE BURNING ROOM,11/23/2014,1/18/2015
1400069289,THE POWER OF HABIT,3/18/2012,4/10/2016
984504176,PIONEER GIRL,2/15/2015,4/10/2016
1451617755,THE NEXT BEST THING,7/22/2012,8/19/2012
345484142,THE GYPSY MORPH,9/14/2008,10/5/2008
034553106X,PROPERTY OF A NOBLEWOMAN,4/3/2016,4/10/2016
1416549129,THE OTHER QUEEN,10/5/2008,11/9/2008
670026557,GIVE AND TAKE,4/28/2013,4/10/2016
553391135,LOVE LETTERS,8/31/2014,9/7/2014
62311077,NATCHEZ BURNING,5/18/2014,6/29/2014
1596987774,THE GREAT DESTROYER,6/24/2012,4/10/2016
670021156,STONES INTO SCHOOLS,12/20/2009,4/10/2016
61547751,FLEECED,7/13/2008,4/10/2016
399155651,MEDUSA,6/21/2009,7/19/2009
1416563105,TOUGH CUSTOMER,8/29/2010,10/3/2010
61767891,DOES THE NOISE IN MY HEAD BOTHER YOU?,5/22/2011,4/10/2016
62308254,DON&#39;T HURT PEOPLE AND DON&#39;T TAKE THEIR STUFF,4/20/2014,Not Found
393081575,GULP,4/21/2013,4/10/2016
1476717095,HIDDEN ORDER,7/28/2013,9/1/2013
1250010098,KEEP QUIET,4/27/2014,5/18/2014
031609756X,GUILTY WIVES,4/15/2012,6/3/2012
520267192,"AUTOBIOGRAPHY OF MARK TWAIN, VOL. 1",11/7/2010,4/10/2016
1401340903,THE PHYSICK BOOK OF DELIVERANCE DANE,6/28/2009,8/9/2009
1591848067,THOMAS JEFFERSON AND THE TRIPOLI PIRATES,11/22/2015,4/10/2016
1476762627,PRIMATES OF PARK AVENUE,6/21/2015,4/10/2016
446580295,CEMETERY DANCE,5/31/2009,6/28/2009
446573051,THE FORGOTTEN,12/9/2012,2/17/2013
316068047,THE HOST,6/8/2008,10/4/2009
1439191050,COURAGE AND CONSEQUENCE,3/28/2010,4/10/2016
61929379,PIRATE LATITUDES,12/13/2009,2/7/2010
425256766,FIRE TOUCHED,3/27/2016,4/10/2016
399167447,SOMEWHERE SAFE WITH SOMEBODY GOOD,9/21/2014,1/11/2015
1455584908,AND THE GOOD NEWS IS ...,5/10/2015,4/10/2016
525952969,JUST ONE EVIL ACT,11/3/2013,11/17/2013
399159312,SILKEN PREY,5/26/2013,6/30/2013
62372106,DOWN THE RABBIT HOLE,7/12/2015,4/10/2016
1416587624,LIFE WITH MY SISTER MADONNA,8/3/2008,4/10/2016
756410436,THE SLOW REGARD OF SILENT THINGS,11/16/2014,12/21/2014
743294270,FLY AWAY HOME,8/1/2010,9/5/2010
62295896,GIRL IN A BAND,3/15/2015,4/10/2016
1476766231,UNPHILTERED,9/21/2014,4/10/2016
316097462,"I, MICHAEL BENNETT",7/29/2012,9/9/2012
61718947,MEDIUM RAW,6/27/2010,4/10/2016
553391925,A GIRL&#39;S GUIDE TO MOVING ON,3/13/2016,4/3/2016
375424490,TEA TIME FOR THE TRADITIONALLY BUILT,5/10/2009,6/14/2009
399156399,THE SCARPETTA FACTOR,11/8/2009,1/17/2010
312655460,THE BEAUTIFUL MYSTERY,9/16/2012,9/30/2012
031609739X,THE CHRISTMAS WEDDING,11/6/2011,1/8/2012
1596980907,A SLOBBERING LOVE AFFAIR,2/15/2009,4/10/2016
1400063256,AMERICAN LION,11/30/2008,4/10/2016
345533488,A KNIGHT OF THE SEVEN KINGDOMS,10/25/2015,1/24/2016
1416563687,THE WHITE QUEEN,9/6/2009,10/18/2009
446556246,WAR,5/30/2010,4/10/2016
111845295X,ATHENA DOCTRINE,5/5/2013,Not Found
62242717,AMERICAN GUN,6/23/2013,4/10/2016
425269515,AFTER DEAD,11/17/2013,11/24/2013
081299499X,NOT THAT KIND OF GIRL,10/19/2014,4/10/2016
316018740,RUN FOR YOUR LIFE,2/22/2009,4/26/2009
385349831,MANUSCRIPT FOUND IN ACCRA,4/21/2013,5/5/2013
385522266,WHERE MEN WIN GLORY,10/4/2009,4/10/2016
805098208,STILL FOOLIN&#39; &#39;EM,9/29/2013,4/10/2016
62010972,TRICKLE UP POVERTY,10/24/2010,4/10/2016
374239215,PURITY,9/20/2015,10/25/2015
62072188,PORTRAIT OF A SPY,8/7/2011,9/18/2011
399157115,STRATEGIC MOVES,2/6/2011,3/6/2011
446539821,THE BOURNE DECEPTION,6/28/2009,8/2/2009
525952764,CATCH ME,2/26/2012,3/11/2012
1596985968,TO SAVE AMERICA,6/6/2010,4/10/2016
345509226,FATE OF THE JEDI: APOCALYPSE,4/1/2012,4/15/2012
316211222,SECOND HONEYMOON,7/14/2013,8/25/2013
1591844754,MY SHARE OF THE TASK,1/27/2013,4/10/2016
446583146,ONE SUMMER,7/3/2011,9/18/2011
399160663,EMPIRE AND HONOR,1/20/2013,2/3/2013
61138061,PALE DEMON,3/13/2011,4/3/2011
399157387,BURIED PREY,5/29/2011,7/10/2011
345528921,THE INN AT ROSE HARBOR,9/2/2012,9/30/2012
374288909,THAT USED TO BE US,9/25/2011,4/10/2016
316225886,THE CROSSING,11/22/2015,1/24/2016
525952861,SWEET TALK,8/26/2012,9/9/2012
385343205,THE SINS OF THE MOTHER,11/18/2012,12/9/2012
042525674X,NIGHT BROKEN,3/30/2014,4/13/2014
1416563725,THE RED QUEEN,8/22/2010,9/26/2010
62135120,IT WORKED FOR ME,6/10/2012,4/10/2016
778312690,1225 CHRISTMAS TREE LANE,10/16/2011,11/27/2011
399157344,POWER PLAY,7/27/2014,8/10/2014
1401303382,ALWAYS LOOKING UP,4/19/2009,4/10/2016
312651317,LOVE IN A NUTSHELL,1/22/2012,2/12/2012
385342454,AN ECHO IN THE BONE,10/11/2009,11/15/2009
399161775,THE STRIKER,3/24/2013,4/14/2013
1401341241,LIFT,3/21/2010,4/10/2016
1451669038,HILARITY ENSUES,2/26/2012,4/10/2016
60889578,SUPERFREAKONOMICS,11/8/2009,4/10/2016
399157425,THE KINGDOM,6/26/2011,7/17/2011
385534639,THE NIGHT CIRCUS,10/2/2011,1/8/2012
1416580514,HORSE SOLDIERS,5/24/2009,4/10/2016
399157077,THE SENTRY,1/30/2011,3/6/2011
316199869,NYPD RED,10/28/2012,12/2/2012
1455557560,THE WAY FORWARD,9/7/2014,4/10/2016
316210684,"MERRY CHRISTMAS, ALEX CROSS",12/2/2012,1/20/2013
399162925,POSEIDON&#39;S ARROW,11/25/2012,12/23/2012
61957895,A PERFECT BLOOD,3/11/2012,3/25/2012
159463176X,AND THE MOUNTAINS ECHOED,6/9/2013,1/19/2014
316069434,THE BLACK BOX,12/16/2012,1/20/2013
767928822,A BOLD FRESH PIECE OF HUMANITY,10/19/2008,4/10/2016
006232540X,DEPRAVED HEART,11/15/2015,11/29/2015
812992784,JOSEPH ANTON,10/7/2012,4/10/2016
345495934,SWALLOWING DARKNESS,11/23/2008,12/7/2008
1401301614,ONE FIFTH AVENUE,10/12/2008,11/23/2008
1594205736,PLAYERS FIRST,5/4/2014,4/10/2016
446585181,HITMAKER,2/17/2013,Not Found
316407011,TRUTH OR DIE,7/12/2015,8/16/2015
399155988,ROUGH COUNTRY,10/18/2009,11/8/2009
1592404456,THE GIRLS FROM AMES,5/10/2009,4/10/2016
399157360,BEL-AIR DEAD,5/15/2011,6/5/2011
62030310,PRAGUE WINTER,5/13/2012,4/10/2016
039306235X,THE POST-AMERICAN WORLD: RELEASE 2.0,6/8/2008,4/10/2016
307270777,THE PRIVATE PATIENT,12/7/2008,1/11/2009
446553972,THE FIFTH ASSASSIN,2/3/2013,3/10/2013
399155295,ARCTIC DRIFT,12/14/2008,2/1/2009
786949643,THE PIRATE KING,10/26/2008,11/9/2008
385526342,PYGMY,5/24/2009,6/28/2009
399160671,HAZARDOUS DUTY,1/19/2014,2/9/2014
385344228,DEFENDING JACOB,2/19/2012,5/13/2012
385524064,RULES OF DECEPTION,8/3/2008,8/24/2008
62049801,STATE OF WONDER,6/26/2011,3/18/2012
61784796,BLOODLINE,7/15/2012,8/5/2012
039917334X,TOM CLANCY: SUPPORT AND DEFEND,8/10/2014,9/7/2014
446554960,FEVER DREAM,5/30/2010,6/27/2010
399155953,KINDRED IN DEATH,11/22/2009,12/6/2009
399164421,THANKLESS IN DEATH,10/6/2013,10/20/2013
1250077001,FURIOUSLY HAPPY,10/11/2015,4/10/2016
345504968,THE PASSAGE,6/27/2010,9/12/2010
553807730,DEEPLY ODD,6/16/2013,6/30/2013
316207047,FIRST LOVE,2/2/2014,3/9/2014
307272591,BAD MONKEY,6/30/2013,9/1/2013
399156259,THE SILENT SEA,3/28/2010,5/2/2010
61924687,HIGHEST DUTY,11/1/2009,4/10/2016
316210986,GONE,10/20/2013,11/17/2013
1451636016,WAKING UP,9/28/2014,4/10/2016
385351852,CHESTNUT STREET,5/11/2014,6/15/2014
312577214,FLY AWAY,5/12/2013,6/2/2013
1250060990,"GOD, GUNS, GRITS AND GRAVY",2/8/2015,4/10/2016
1592403611,ALWAYS BY MY SIDE,6/8/2008,4/10/2016
1476764743,MIRACLES AND MASSACRES,12/8/2013,4/10/2016
385535376,IN THE KINGDOM OF ICE,8/24/2014,4/10/2016
006212532X,IMPERFECT JUSTICE,12/4/2011,4/10/2016
031255561X,ANGELINA,8/22/2010,4/10/2016
1476764026,AS YOU WISH,11/2/2014,4/10/2016
1250022088,THE NATURE OF THE BEAST,9/13/2015,10/11/2015
805090037,BRING UP THE BODIES,5/27/2012,1/13/2013
62305190,THE RESIDENCE,4/26/2015,4/10/2016
316407038,ALERT,8/23/2015,9/27/2015
385340303,HAPPY BIRTHDAY,8/7/2011,9/11/2011
1400067685,THE BURGESS BOYS,4/14/2013,6/9/2013
031621115X,PRIVATE VEGAS,2/15/2015,3/29/2015
62217208,WAITING TO BE HEARD,5/19/2013,4/10/2016
399161481,SUSPECT,2/10/2013,3/17/2013
62414216,THE NEST,4/10/2016,Not Found
006208397X,TRICKLE DOWN TYRANNY,4/22/2012,4/10/2016
345509102,CONVICTION,6/12/2011,6/19/2011
1451628315,WALKING ON WATER,5/25/2014,6/15/2014
345520483,DREAM TEAM,7/29/2012,4/10/2016
525426590,AFTER YOU,10/18/2015,4/10/2016
316349933,CAREER OF EVIL,11/8/2015,11/29/2015
1594204217,COOKED,5/12/2013,4/10/2016
1439180962,I&#39;LL WALK ALONE,4/24/2011,6/12/2011
1400068924,DECODED,12/5/2010,4/10/2016
1594204403,DOUBLE DOWN,11/24/2013,4/10/2016
1455525774,THE LOST ISLAND,8/24/2014,9/14/2014
1594203342,THE ART OF INTELLIGENCE,6/3/2012,4/10/2016
441016766,BONE CROSSED,2/22/2009,3/22/2009
159420229X,MOONWALKING WITH EINSTEIN,3/20/2011,4/10/2016
61138010,"WHITE WITCH, BLACK CURSE",3/15/2009,4/12/2009
307463575,"CHANGE YOUR BRAIN, CHANGE YOUR BODY",3/7/2010,4/10/2016
399164448,FESTIVE IN DEATH,9/28/2014,10/19/2014
034552893X,ROSE HARBOR IN BLOOM,9/1/2013,9/8/2013
1414339437,COMING BACK STRONGER,7/25/2010,4/10/2016
312348673,LOVE THE ONE YOU&#39;RE WITH,6/8/2008,9/7/2008
425241971,DARK PREDATOR,9/25/2011,10/2/2011
62007289,THROUGH MY EYES,6/19/2011,4/10/2016
385340990,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,8/17/2008,5/17/2009
316166316,NINE DRAGONS,11/1/2009,12/6/2009
385528701,THE ANGEL&#39;S GAME,7/5/2009,8/16/2009
1400043603,THE BRIDGE,4/25/2010,4/10/2016
425270793,DARK WOLF,1/26/2014,2/2/2014
1592406122,I BEAT THE ODDS,2/27/2011,4/10/2016
446561932,ON THE BRINK,2/21/2010,4/10/2016
312651228,BONNIE,11/6/2011,11/13/2011
145164311X,FEAST DAY OF FOOLS,10/16/2011,10/30/2011
446585025,SERIOUSLY... I&#39;M KIDDING,10/23/2011,4/10/2016
385343213,FRIENDS FOREVER,8/12/2012,9/23/2012
62325345,FLESH AND BLOOD,11/30/2014,1/11/2015
307272400,NOAH&#39;S COMPASS,1/24/2010,2/14/2010
1451635087,JACK KENNEDY,11/20/2011,4/10/2016
1400065755,STILL LIFE WITH BREAD CRUMBS,2/16/2014,5/11/2014
804140413,FOOD,11/9/2014,4/10/2016
045123023X,THE PACIFIC,3/21/2010,4/10/2016
1476785651,YOU&#39;RE NEVER WEIRD ON THE INTERNET (ALMOST),8/30/2015,4/10/2016
1451617720,THEN CAME YOU,7/31/2011,9/4/2011
385341636,FAEFEVER,10/5/2008,10/19/2008
345515633,LAST TO DIE,9/16/2012,9/30/2012
1595230629,A SIMPLE CHRISTMAS,11/22/2009,4/10/2016
345522397,STAYING TRUE,2/21/2010,4/10/2016
1455536113,GOVERNMENT ZERO,11/15/2015,4/10/2016
61769525,OUT OF CAPTIVITY,3/15/2009,4/10/2016
039915826X,FORCE OF NATURE,4/8/2012,4/15/2012
1250034485,BE CAREFUL WHAT YOU WISH FOR,3/30/2014,5/4/2014
316400734,THE CLOSER,5/25/2014,4/10/2016
375424504,THE DOUBLE COMFORT SAFARI CLUB,5/9/2010,6/13/2010
312577222,THE NIGHTINGALE,2/22/2015,4/10/2016
399155783,LOITERING WITH INTENT,5/10/2009,6/7/2009
1451697244,"CARRY ON, WARRIOR",4/21/2013,Not Found
399157573,DUST,12/1/2013,1/12/2014
1455578452,EVERYBODY&#39;S GOT SOMETHING,5/11/2014,4/10/2016
345484207,THE MEASURE OF THE MAGIC,9/11/2011,9/25/2011
812994868,THE REASON I JUMP,9/15/2013,4/10/2016
143915385X,HIGH ON ARRIVAL,10/11/2009,4/10/2016
61784818,THE 6TH EXTINCTION,8/31/2014,9/21/2014
399160779,ENDANGERED,3/29/2015,4/19/2015
1400064759,AMERICAN WIFE,9/21/2008,10/26/2008
345523474,WARDS OF FAERIE,9/9/2012,9/16/2012
1416586571,THE APOSTLE,7/19/2009,8/16/2009
670022209,MALCOLM X,4/24/2011,4/10/2016
399157867,V IS FOR VENGEANCE,12/4/2011,1/15/2012
399156879,INDULGENCE IN DEATH,11/21/2010,12/12/2010
399170871,OBSESSION IN DEATH,3/1/2015,3/15/2015
044656432X,GIDEON&#39;S SWORD,3/13/2011,4/3/2011
039308180X,THE POST-AMERICAN WORLD: RELEASE 2.0,7/17/2011,Not Found
316069515,THE GODS OF GUILT,12/22/2013,2/16/2014
399164162,CARNAL CURIOSITY,4/27/2014,5/18/2014
446583979,AMERICA AGAIN,10/21/2012,4/10/2016
61138037,BLACK MAGIC SANCTION,3/14/2010,3/28/2010
307962520,PRINCE LESTAT,11/16/2014,1/18/2015
1501115413,EXCEPTIONAL,9/20/2015,4/10/2016
316176486,LIFE AFTER LIFE,4/21/2013,7/21/2013
805091742,THE CHECKLIST MANIFESTO,1/24/2010,4/10/2016
1101875100,M TRAIN,10/25/2015,4/10/2016
1101874279,A SPOOL OF BLUE THREAD,3/1/2015,6/7/2015
1451659261,BEING GEORGE WASHINGTON,12/11/2011,4/10/2016
345539931,AS CHIMNEY SWEEPERS COME TO DUST,1/25/2015,Not Found
62223062,THE ART OF MEMOIR,10/4/2015,4/10/2016
1250034515,MIGHTIER THAN THE SWORD,3/15/2015,4/12/2015
1439136637,REVENGE WEARS PRADA,6/23/2013,7/21/2013
385539002,FUTURE CRIMES,3/15/2015,4/10/2016
316075841,WHAT THE DOG SAW,11/8/2009,4/10/2016
316001929,CLEOPATRA,11/21/2010,4/10/2016
62132520,THE HURRICANE SISTERS,6/22/2014,7/20/2014
385343191,BETRAYAL,4/15/2012,5/27/2012
030727103X,THE BURIED GIANT,3/22/2015,5/3/2015
030737839X,THE SATURDAY BIG TENT WEDDING PARTY,4/10/2011,5/15/2011
62301233,ELON MUSK,6/7/2015,4/10/2016
446562424,INNOCENT,5/23/2010,7/18/2010
042523567X,FLIRT,2/21/2010,3/21/2010
399174060,EVERY DAY I FIGHT,3/29/2015,4/10/2016
61784788,THE DEVIL COLONY,7/10/2011,7/31/2011
345545877,SAINT ODD,2/1/2015,3/8/2015
399156437,THE SPY,6/20/2010,7/18/2010
399155031,TAILSPIN,7/13/2008,8/10/2008
307265749,THE LOWLAND,10/13/2013,1/19/2014
446564370,GIDEON&#39;S CORPSE,1/29/2012,2/12/2012
312652917,WICKED APPETITE,10/3/2010,10/31/2010
62190377,SEVENEVES,6/7/2015,7/5/2015
1439177783,UNBEARABLE LIGHTNESS,11/21/2010,4/10/2016
1416938745,____ FINISH FIRST,10/17/2010,4/10/2016
1476716692,AGENDA 21,12/9/2012,1/13/2013
145163806X,A RISING THUNDER,3/25/2012,4/1/2012
345515501,THE SILENT GIRL,7/24/2011,8/7/2011
141654786X,THE BULLY PULPIT,11/24/2013,4/10/2016
446546933,COLUMBINE,4/26/2009,4/10/2016
147671715X,CODE OF CONDUCT,7/26/2015,8/30/2015
1594206562,PLAYING TO THE EDGE,3/13/2016,4/10/2016
145550145X,LIBERTY DEFINED,5/8/2011,4/10/2016
441019730,RIVER MARKED,3/20/2011,4/3/2011
307269833,A JOURNEY,9/19/2010,4/10/2016
038534905X,DAD IS FAT,5/26/2013,4/10/2016
312546564,NO MERCY,9/26/2010,10/10/2010
316250813,CALIFORNIA,7/27/2014,8/10/2014
345509064,OUTCAST,4/12/2009,4/26/2009
62124269,FLIGHT BEHAVIOR,11/25/2012,1/20/2013
62127241,WHO I AM,10/28/2012,4/10/2016
141658661X,FULL BLACK,8/14/2011,9/18/2011
62011847,SNUFF,10/30/2011,11/6/2011
316406996,NYPD RED 3,4/5/2015,5/10/2015
307595110,THE WOLF GIFT,3/4/2012,4/15/2012
1451607296,I&#39;M OVER ALL THAT,5/1/2011,4/10/2016
446581194,THE MONSTER OF FLORENCE,6/29/2008,4/10/2016
399176764,TOM CLANCY: COMMANDER IN CHIEF,12/20/2015,1/24/2016
159523103X,GEORGE WASHINGTON&#39;S SECRET SIX,11/24/2013,4/10/2016
345505697,MYSTERY,4/17/2011,5/8/2011
399154973,PLAGUE SHIP,6/22/2008,7/20/2008
080509329X,STORIES I ONLY TELL MY FRIENDS,5/15/2011,4/10/2016
425236595,DARK PERIL,9/19/2010,10/3/2010
1439172803,SURVIVORS,10/23/2011,10/30/2011
307700666,GOING CLEAR,2/3/2013,4/10/2016
62136747,SOLO,9/2/2012,4/10/2016
1455504211,DEALING WITH CHINA,5/3/2015,4/10/2016
61779741,SACRÊ BLEU,4/22/2012,5/20/2012
1594206147,WORLD ORDER,9/28/2014,4/10/2016
61430625,THE WAY OF THE WORLD,8/24/2008,4/10/2016
345505751,KILLER,3/2/2014,3/23/2014
385532946,THE NEXT DECADE,2/13/2011,4/10/2016
688163181,THE GIVEN DAY,10/12/2008,11/9/2008
1400065674,THE BONE CLOCKS,9/21/2014,1/11/2015
446195510,TRUE BLUE,11/15/2009,1/10/2010
805088156,THE LIMITS OF POWER,8/31/2008,4/10/2016
1594488932,OBAMA,3/8/2009,4/10/2016
61967556,COOLIDGE,3/3/2013,4/10/2016
1439102392,SPIDER BONES,9/12/2010,10/3/2010
374275637,"THINKING, FAST AND SLOW",11/13/2011,4/10/2016
670024813,THE WORLD UNTIL YESTERDAY,1/20/2013,4/10/2016
316322407,I AM MALALA,10/27/2013,4/10/2016
030726579X,HEART AND SOUL,3/8/2009,4/19/2009
62241451,UNTIL I SAY GOOD-BYE,3/31/2013,4/10/2016
307959759,BACK TO WORK,11/27/2011,4/10/2016
307959856,DEATH COMES TO PEMBERLEY,12/25/2011,4/1/2012
62196693,SCREWED!,5/27/2012,4/10/2016
345543084,THE CHASE,3/16/2014,4/6/2014
039917088X,DEVOTED IN DEATH,10/4/2015,10/18/2015
61961272,FOLLY BEACH,7/3/2011,7/31/2011
310289025,MULTIPLE BLESSINGS,11/2/2008,4/10/2016
081299342X,THE DIVIDE,4/27/2014,4/10/2016
145162607X,THE KINGMAKER&#39;S DAUGHTER,9/2/2012,9/16/2012
307888754,DOUBLE CROSS,8/19/2012,4/10/2016
61988448,2010 TAKE BACK AMERICA,5/2/2010,4/10/2016
031269945X,SEAL TEAM SIX,5/29/2011,4/10/2016
1400066123,LETTER TO MY DAUGHTER,10/19/2008,4/10/2016
804139210,THE FIRST FAMILY DETAIL,8/24/2014,4/10/2016
399155155,HOT MAHOGANY,10/12/2008,11/2/2008
1416591052,EMPIRE OF THE SUMMER MOON,7/11/2010,4/10/2016
385338309,FIRST SIGHT,8/4/2013,9/1/2013
399156801,THE COBRA,9/5/2010,9/26/2010
767919408,ONE SUMMER,10/20/2013,4/10/2016
345505514,THE JEFFERSON KEY,6/5/2011,7/3/2011
1439102430,BONES ARE FOREVER,9/16/2012,9/30/2012
1605290750,KABOOM!,5/15/2011,Not Found
670031607,WHY WE SUCK,12/7/2008,4/10/2016
1250019834,FIRST FROST,2/8/2015,3/1/2015
312651619,ABUSE OF POWER,10/2/2011,10/16/2011
553804863,BLOOD TIES,2/14/2010,2/21/2010
60883529,THE LAST BOY,10/31/2010,4/10/2016
031609983X,SUMMERLAND,7/15/2012,7/29/2012
1595230947,AMERICAN SON,7/8/2012,4/10/2016
385539703,THE CHILDREN ACT,9/28/2014,11/9/2014
385536828,SWEET TOOTH,12/2/2012,1/6/2013
312380755,THINK TWICE,4/4/2010,4/18/2010
158542935X,BRAINSTORM,1/26/2014,4/10/2016
307352145,QUIET,2/12/2012,4/10/2016
61993999,NOT WITHOUT HOPE,3/21/2010,4/10/2016
385343221,WINNERS,11/17/2013,12/15/2013
399157530,IF YOU ASK ME,5/22/2011,4/10/2016
145558116X,FRICTION,9/6/2015,9/27/2015
1439127700,THE PRESIDENTS CLUB,5/6/2012,4/10/2016
345530942,A PERFECT LIFE,8/10/2014,9/7/2014
345505670,DECEPTION,4/18/2010,5/9/2010
805092994,THE SIXTH EXTINCTION,3/2/2014,4/10/2016
1451628188,THE ROAD TO GRACE,5/27/2012,6/17/2012
345509129,OMEN,7/12/2009,7/19/2009
312546599,RETRIBUTION,8/21/2011,8/28/2011
62238396,REMEMBERING WHITNEY,2/17/2013,4/10/2016
081299695X,AMERICA&#39;S BITTER PILL,1/25/2015,4/10/2016
399156836,THE OUTLAWS,1/16/2011,2/6/2011
1451681739,THE LIGHT BETWEEN OCEANS,8/19/2012,10/28/2012
446563080,ABRAHAM LINCOLN: VAMPIRE HUNTER,3/21/2010,5/9/2010
805095837,MOST TALKATIVE,5/27/2012,4/10/2016
399156763,LOST EMPIRE,9/19/2010,10/10/2010
345505735,GUILT,3/3/2013,3/24/2013
399155473,MOUNTING FEARS,2/1/2009,2/22/2009
778329836,A TURN IN THE ROAD,5/15/2011,6/12/2011
385343159,PRODIGAL SON,3/15/2015,4/12/2015
1250067057,EXTREME OWNERSHIP,11/8/2015,4/10/2016
399169113,CUT AND THRUST,8/3/2014,8/17/2014
385340257,ROGUE,7/13/2008,7/27/2008
081299339X,SMARTER FASTER BETTER,3/27/2016,4/10/2016
307378403,THE LIMPOPO ACADEMY OF PRIVATE DETECTION,4/22/2012,5/20/2012
62330268,TRIGGER WARNING,2/22/2015,3/29/2015
62107313,THE VALLEY OF AMAZEMENT,11/24/2013,1/19/2014
62351427,WELCOME TO NIGHT VALE,11/8/2015,11/22/2015
399167323,PIRANHA,6/14/2015,7/5/2015
399156909,BAD BLOOD,10/10/2010,10/31/2010
385531389,THE THIRD GATE,7/1/2012,7/22/2012
399157565,THE BONE BED,11/4/2012,12/9/2012
544272889,THE IMMORTAL IRISHMAN,3/20/2016,4/10/2016
1594205191,THE MOCKINGBIRD NEXT DOOR,8/3/2014,4/10/2016
1455517062,THE KILL ROOM,6/23/2013,7/7/2013
812992946,FUTURE,2/17/2013,4/10/2016
399157263,SIXKILL,5/22/2011,6/26/2011
345534182,CIRCLING THE SUN,8/16/2015,10/11/2015
1451661509,THE SILVER STAR,6/30/2013,8/11/2013
1451662432,TOTAL RECALL,10/21/2012,4/10/2016
307987302,ROD,11/11/2012,4/10/2016
62346229,FAST GIRL,10/4/2015,4/10/2016
125000098X,BEST KEPT SECRET,5/19/2013,6/16/2013
385539282,THE ROAD TO LITTLE DRIBBLING,2/7/2016,4/10/2016
385343140,44 CHARLES STREET,4/24/2011,5/22/2011
399164154,STANDUP GUY,1/26/2014,2/16/2014
399154183,THE FRONT,6/8/2008,6/22/2008
1439191824,BRUCE,11/18/2012,4/10/2016
61578916,AGINCOURT,2/8/2009,3/8/2009
61160881,THIS BODY OF DEATH,5/9/2010,6/6/2010
61977969,REAMDE,10/9/2011,10/16/2011
1501115634,A FULL LIFE,7/26/2015,4/10/2016
802123414,H IS FOR HAWK,3/8/2015,4/10/2016
345534522,EMPTY MANSIONS,9/29/2013,4/10/2016
345495136,BONES,11/9/2008,11/30/2008
1586489127,GREAT DEFORMATION,4/21/2013,4/10/2016
670026328,THE SECRET PLACE,9/21/2014,10/26/2014
399158812,DELUSION IN DEATH,9/30/2012,10/21/2012
147670869X,THE INNOVATORS,10/26/2014,4/10/2016
141659910X,MOMMYWOOD,5/3/2009,4/10/2016
399159266,THE TOMBS,9/23/2012,10/14/2012
1400066212,STRENGTH IN WHAT REMAINS,9/13/2009,4/10/2016
399157557,VICTORY AND HONOR,8/28/2011,9/11/2011
1401324312,IN THE BLINK OF AN EYE,2/20/2011,4/10/2016
385513534,THE LOST CITY OF Z,3/15/2009,4/10/2016
345526511,THE COLUMBUS AFFAIR,6/3/2012,6/24/2012
1400069696,LUCKY LIFE INTERRUPTED,5/31/2015,4/10/2016
62015540,AGAINST ALL ODDS,3/13/2011,4/10/2016
1596981008,AFTER AMERICA,8/28/2011,4/10/2016
1439158584,THE TIME OF MY LIFE,10/18/2009,4/10/2016
399156429,SPARTAN GOLD,9/20/2009,10/18/2009
385535309,PARIS,5/12/2013,6/16/2013
312567456,POOR LITTLE BITCH GIRL,2/28/2010,3/21/2010
1250024978,TRIDENT K9 WARRIORS,5/12/2013,4/10/2016
786962232,CHARON&#39;S CLAW,8/26/2012,9/9/2012
345500776,SIZZLE,1/17/2010,2/7/2010
61490148,HERE&#39;S THE STORY,11/2/2008,4/10/2016
312579977,SUICIDE OF A SUPERPOWER,11/6/2011,4/10/2016
1616082267,63 DOCUMENTS THE GOVERNMENT DOESN&#39;T WANT YOU TO READ,4/24/2011,4/10/2016
399155333,SILKS,9/14/2008,10/5/2008
399169156,INSATIABLE APPETITES,1/25/2015,2/22/2015
385351836,ONE MORE THING,2/23/2014,3/30/2014
307266303,BORN TO RUN,6/7/2009,4/10/2016
316065781,THE SWAN THIEVES,1/31/2010,3/7/2010
345528506,CRIMINAL,7/22/2012,8/5/2012
525954570,FIND HER,2/28/2016,3/27/2016
670024856,THE SIGNATURE OF ALL THINGS,10/20/2013,1/5/2014
385342063,I&#39;VE GOT YOUR NUMBER,3/4/2012,4/8/2012
316036315,BACK TO BLOOD,11/11/2012,12/2/2012
525954333,A BANQUET OF CONSEQUENCES,11/15/2015,11/29/2015
399155945,THE PROFESSIONAL,10/25/2009,11/15/2009
743290119,CHASING HARRY WINSTON,6/15/2008,8/31/2008
1439180911,SLIDING INTO HOME,7/25/2010,4/10/2016
1400067111,SHANGHAI GIRLS,6/14/2009,8/23/2009
